,game_date,status,away_name,home_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,venue_id
2206,2024-09-03,Final,Chicago White Sox,Baltimore Orioles,Cade Povich,Nick Nastrini,0,9,2
2207,2024-09-03,Final,Washington Nationals,Miami Marlins,Max Meyer,Patrick Corbin,6,2,4169
2208,2024-09-03,Final,Minnesota Twins,Tampa Bay Rays,Jeffrey Springs,David Festa,1,2,12
2209,2024-09-03,Final,Philadelphia Phillies,Toronto Blue Jays,Chris Bassitt,Tyler Phillips,10,9,14
2210,2024-09-03,Final,Boston Red Sox,New York Mets,David Peterson,Kutter Crawford,2,7,3289
2211,2024-09-03,Final,Colorado Rockies,Atlanta Braves,Chris Sale,Kyle Freeland,0,3,4705
2212,2024-09-03,Final,Cleveland Guardians,Kansas City Royals,Brady Singer,Tanner Bibee,7,1,7
2213,2024-09-03,Final,Pittsburgh Pirates,Chicago Cubs,Kyle Hendricks,Paul Skenes,5,0,17
2214,2024-09-03,Final,St. Louis Cardinals,Milwaukee Brewers,Aaron Civale,Steven Matz,7,4,32
2215,2024-09-03,Final,New York Yankees,Texas Rangers,Andrew Heaney,Carlos Rodón,4,7,5325
2216,2024-09-03,Final,Los Angeles Dodgers,Los Angeles Angels,Reid Detmers,Walker Buehler,6,2,1
2217,2024-09-03,Final,Seattle Mariners,Oakland Athletics,J.T. Ginn,Luis Castillo,2,3,10
2218,2024-09-03,Final,Arizona Diamondbacks,San Francisco Giants,Kyle Harrison,Ryne Nelson,8,7,2395
2219,2024-09-04,Final,Philadelphia Phillies,Toronto Blue Jays,Bowden Francis,Cristopher Sánchez,4,2,14
2220,2024-09-04,Final,Chicago White Sox,Baltimore Orioles,Albert Suárez,Jonathan Cannon,8,1,2
2221,2024-09-04,Final,Houston Astros,Cincinnati Reds,Nick Martinez,Spencer Arrighetti,5,12,2602
2222,2024-09-04,Final,Washington Nationals,Miami Marlins,Valente Bellozo,MacKenzie Gore,3,4,4169
2223,2024-09-04,Final,Minnesota Twins,Tampa Bay Rays,Cole Sulser,Ronny Henriquez,4,9,12
2224,2024-09-04,Final,Boston Red Sox,New York Mets,Tylor Megill,Tanner Houck,3,8,3289
2225,2024-09-04,Final,Colorado Rockies,Atlanta Braves,Charlie Morton,Bradley Blalock,2,5,4705
2226,2024-09-04,Final,Cleveland Guardians,Kansas City Royals,Seth Lugo,Ben Lively,1,4,7
2227,2024-09-04,Final,Pittsburgh Pirates,Chicago Cubs,Shota Imanaga,Domingo Germán,0,12,17
2228,2024-09-04,Final,St. Louis Cardinals,Milwaukee Brewers,Colin Rea,Sonny Gray,3,2,32
2229,2024-09-04,Final,New York Yankees,Texas Rangers,Nathan Eovaldi,Marcus Stroman,6,10,5325
2230,2024-09-04,Final,Los Angeles Dodgers,Los Angeles Angels,Griffin Canning,Bobby Miller,1,10,1
2231,2024-09-04,Final,Detroit Tigers,San Diego Padres,Yu Darvish,Keider Montero,5,6,2680
2232,2024-09-04,Final,Seattle Mariners,Oakland Athletics,JP Sears,George Kirby,16,3,10
2233,2024-09-04,Final,Arizona Diamondbacks,San Francisco Giants,Hayden Birdsong,Zac Gallen,6,4,2395
2234,2024-09-05,Final,Houston Astros,Cincinnati Reds,Rhett Lowder,Hunter Brown,0,1,2602
2235,2024-09-05,Final,Minnesota Twins,Tampa Bay Rays,Taj Bradley,Pablo López,4,3,12
2236,2024-09-05,Final,Seattle Mariners,Oakland Athletics,Joey Estes,Bryan Woo,6,4,10
2237,2024-09-05,Final,Arizona Diamondbacks,San Francisco Giants,Blake Snell,Merrill Kelly,2,3,2395
2238,2024-09-05,Final,Washington Nationals,Pittsburgh Pirates,Bailey Falter,Jake Irvin,4,9,31
2239,2024-09-05,Final,Philadelphia Phillies,Miami Marlins,Adam Oller,Ranger Suárez,5,2,4169
2240,2024-09-05,Final,Colorado Rockies,Atlanta Braves,Reynaldo López,Austin Gomber,3,1,4705
2241,2024-09-05,Final,Los Angeles Angels,Texas Rangers,Cody Bradford,Jack Kochanowicz,1,3,5325
2242,2024-09-05,Final,Detroit Tigers,San Diego Padres,Martín Pérez,Casey Mize,4,3,2680
2243,2024-09-06,Final,New York Yankees,Chicago Cubs,Jordan Wicks,Luis Gil,3,0,17
2244,2024-09-06,Final,Colorado Rockies,Milwaukee Brewers,Frankie Montas,Ryan Feltner,3,2,32
2245,2024-09-06,Final,Tampa Bay Rays,Baltimore Orioles,Dean Kremer,Shane Baz,0,2,2
2246,2024-09-06,Final,Cincinnati Reds,New York Mets,Sean Manaea,Fernando Cruz,4,6,3289
2247,2024-09-06,Final,Chicago White Sox,Boston Red Sox,Nick Pivetta,Davis Martin,1,3,3
2248,2024-09-06,Final,Philadelphia Phillies,Miami Marlins,Austin Kitchen,Zack Wheeler,16,2,4169
2249,2024-09-06,Final,Toronto Blue Jays,Atlanta Braves,Max Fried,Kevin Gausman,1,3,4705
2250,2024-09-06,Final,Los Angeles Angels,Texas Rangers,Gerson Garabito,Sam Aldegheri,5,1,5325
2251,2024-09-06,Final,Arizona Diamondbacks,Houston Astros,Framber Valdez,Brandon Pfaadt,0,8,2392
2252,2024-09-06,Final,Minnesota Twins,Kansas City Royals,Cole Ragans,Zebby Matthews,0,5,7
2253,2024-09-06,Final,Seattle Mariners,St. Louis Cardinals,Erick Fedde,Bryce Miller,6,1,2889
2254,2024-09-06,Final,Detroit Tigers,Oakland Athletics,Mitch Spence,Tarik Skubal,6,7,10
2255,2024-09-06,Final,San Francisco Giants,San Diego Padres,Michael King,Mason Black,1,5,2680
2256,2024-09-06,Final,Cleveland Guardians,Los Angeles Dodgers,Landon Knack,Matthew Boyd,3,1,22
2257,2024-09-06,Postponed,Washington Nationals,Pittsburgh Pirates,Luis L. Ortiz,DJ Herz,0,0,31
2258,2024-09-07,Final,Washington Nationals,Pittsburgh Pirates,Luis L. Ortiz,DJ Herz,5,3,31
2259,2024-09-07,Final,Washington Nationals,Pittsburgh Pirates,Mitch Keller,Mitchell Parker,8,6,31
2260,2024-09-07,Final,New York Yankees,Chicago Cubs,Javier Assad,Clarke Schmidt,2,0,17
2261,2024-09-07,Final,Tampa Bay Rays,Baltimore Orioles,Zach Eflin,Ryan Pepiot,7,1,2
2262,2024-09-07,Final,Detroit Tigers,Oakland Athletics,Brady Basso,Brenan Hanifee,2,1,10
2263,2024-09-07,Final,Arizona Diamondbacks,Houston Astros,Yusei Kikuchi,Eduardo Rodriguez,5,11,2392
2264,2024-09-07,Final,Cincinnati Reds,New York Mets,Jose Quintana,Jakob Junis,0,4,3289
2265,2024-09-07,Final,Philadelphia Phillies,Miami Marlins,Darren McCaughan,Aaron Nola,5,9,4169
2266,2024-09-07,Final,Los Angeles Angels,Texas Rangers,Jack Leiter,Tyler Anderson,4,6,5325
2267,2024-09-07,Final,Colorado Rockies,Milwaukee Brewers,Tobias Myers,Ty Blach,2,5,32
2268,2024-09-07,Final,Seattle Mariners,St. Louis Cardinals,Kyle Gibson,Logan Gilbert,0,2,2889
2269,2024-09-07,Final,Minnesota Twins,Kansas City Royals,Alec Marsh,Bailey Ober,2,4,7
2270,2024-09-07,Final,Chicago White Sox,Boston Red Sox,Cooper Criswell,Garrett Crochet,5,7,3
2271,2024-09-07,Final,Toronto Blue Jays,Atlanta Braves,Spencer Schwellenbach,José Berríos,9,5,4705
2272,2024-09-07,Final,San Francisco Giants,San Diego Padres,Dylan Cease,Logan Webb,6,3,2680
2273,2024-09-07,Final,Cleveland Guardians,Los Angeles Dodgers,Ryan Brasier,Gavin Williams,2,7,22
2274,2024-09-08,Final,Tampa Bay Rays,Baltimore Orioles,Corbin Burnes,Zack Littell,2,0,2
2275,2024-09-08,Final,Washington Nationals,Pittsburgh Pirates,Jared Jones,Patrick Corbin,3,7,31
2276,2024-09-08,Final,Toronto Blue Jays,Atlanta Braves,Chris Sale,Yariel Rodríguez,3,4,4705
2277,2024-09-08,Final,Chicago White Sox,Boston Red Sox,Richard Fitts,Chris Flexen,7,2,3
2278,2024-09-08,Final,Cincinnati Reds,New York Mets,Luis Severino,Julian Aguiar,3,1,3289
2279,2024-09-08,Final,Philadelphia Phillies,Miami Marlins,Edward Cabrera,Seth Johnson,1,10,4169
2280,2024-09-08,Final,Minnesota Twins,Kansas City Royals,Michael Wacha,Simeon Woods Richardson,0,2,7
2281,2024-09-08,Final,Colorado Rockies,Milwaukee Brewers,Freddy Peralta,Kyle Freeland,4,1,32
2282,2024-09-08,Final,Seattle Mariners,St. Louis Cardinals,Miles Mikolas,Luis Castillo,10,4,2889
2283,2024-09-08,Final,New York Yankees,Chicago Cubs,Jameson Taillon,Gerrit Cole,1,2,17
2284,2024-09-08,Final,Los Angeles Angels,Texas Rangers,Andrew Heaney,Caden Dana,4,7,5325
2285,2024-09-08,Final,Detroit Tigers,Oakland Athletics,J.T. Ginn,Beau Brieske,9,1,10
2286,2024-09-08,Final,Cleveland Guardians,Los Angeles Dodgers,Jack Flaherty,Tanner Bibee,0,4,22
2287,2024-09-08,Final,San Francisco Giants,San Diego Padres,Joe Musgrove,Spencer Bivens,7,6,2680
2288,2024-09-08,Final,Arizona Diamondbacks,Houston Astros,Justin Verlander,Ryne Nelson,12,6,2392
2289,2024-09-09,Final,Tampa Bay Rays,Philadelphia Phillies,Cristopher Sánchez,Cole Sulser,1,2,2681
2290,2024-09-09,Final,Cincinnati Reds,Atlanta Braves,Charlie Morton,Nick Martinez,1,0,4705
2291,2024-09-09,Final,Miami Marlins,Pittsburgh Pirates,Paul Skenes,Valente Bellozo,2,3,31
2292,2024-09-09,Final,Kansas City Royals,New York Yankees,Carlos Rodón,Brady Singer,4,10,3313
2293,2024-09-09,Final,New York Mets,Toronto Blue Jays,Ryan Burr,Tylor Megill,3,2,14
2294,2024-09-09,Final,Baltimore Orioles,Boston Red Sox,Brayan Bello,Cade Povich,3,12,3
2295,2024-09-09,Final,Los Angeles Angels,Minnesota Twins,David Festa,Reid Detmers,6,2,3312
2296,2024-09-09,Final,Cleveland Guardians,Chicago White Sox,Jared Shuster,Joey Cantillo,5,3,4
2297,2024-09-09,Final,Chicago Cubs,Los Angeles Dodgers,Walker Buehler,Kyle Hendricks,10,4,22
2298,2024-09-10,Final,Colorado Rockies,Detroit Tigers,Keider Montero,Bradley Blalock,0,11,2394
2299,2024-09-10,Final,Tampa Bay Rays,Philadelphia Phillies,Ranger Suárez,Taj Bradley,4,9,2681
2300,2024-09-10,Final,Miami Marlins,Pittsburgh Pirates,Carmen Mlodzinski,Adam Oller,4,6,31
2301,2024-09-10,Final,Atlanta Braves,Washington Nationals,MacKenzie Gore,Reynaldo López,12,0,3309
2302,2024-09-10,Final,Kansas City Royals,New York Yankees,Marcus Stroman,Seth Lugo,5,0,3313
2303,2024-09-10,Final,New York Mets,Toronto Blue Jays,Chris Bassitt,David Peterson,2,6,14
2304,2024-09-10,Final,Baltimore Orioles,Boston Red Sox,Kutter Crawford,Albert Suárez,5,3,3
2305,2024-09-10,Final,Los Angeles Angels,Minnesota Twins,Pablo López,Griffin Canning,5,10,3312
2306,2024-09-10,Final,Cleveland Guardians,Chicago White Sox,Jonathan Cannon,Ben Lively,5,0,4
2307,2024-09-10,Final,Cincinnati Reds,St. Louis Cardinals,Andre Pallante,Rhett Lowder,3,0,2889
2308,2024-09-10,Final,Oakland Athletics,Houston Astros,Spencer Arrighetti,JP Sears,4,3,2392
2309,2024-09-10,Final,San Diego Padres,Seattle Mariners,George Kirby,Yu Darvish,7,3,680
2310,2024-09-10,Final,Texas Rangers,Arizona Diamondbacks,Zac Gallen,Nathan Eovaldi,0,6,15
2311,2024-09-10,Final,Milwaukee Brewers,San Francisco Giants,Landen Roupp,Aaron Civale,3,2,2395
2312,2024-09-10,Final,Chicago Cubs,Los Angeles Dodgers,Yoshinobu Yamamoto,Shota Imanaga,6,3,22
2313,2024-09-11,Final,Miami Marlins,Pittsburgh Pirates,Bailey Falter,Jonathan Bermúdez,1,3,31
2314,2024-09-11,Final,Cleveland Guardians,Chicago White Sox,Davis Martin,Matthew Boyd,6,4,4
2315,2024-09-11,Final,New York Mets,Toronto Blue Jays,Bowden Francis,Sean Manaea,6,2,14
2316,2024-09-11,Final,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,Cody Bradford,4,14,15
2317,2024-09-11,Final,Colorado Rockies,Detroit Tigers,Casey Mize,Tanner Gordon,4,7,2394
2318,2024-09-11,Final,Tampa Bay Rays,Philadelphia Phillies,Zack Wheeler,Shane Baz,2,3,2681
2319,2024-09-11,Final,Atlanta Braves,Washington Nationals,Jake Irvin,Max Fried,1,5,3309
2320,2024-09-11,Final,Kansas City Royals,New York Yankees,Luis Gil,Cole Ragans,3,4,3313
2321,2024-09-11,Final,Baltimore Orioles,Boston Red Sox,Nick Pivetta,Dean Kremer,3,5,3
2322,2024-09-11,Final,Los Angeles Angels,Minnesota Twins,Zebby Matthews,Jack Kochanowicz,4,6,3312
2323,2024-09-11,Final,Cincinnati Reds,St. Louis Cardinals,Lance Lynn,Brandon Williamson,1,2,2889
2324,2024-09-11,Final,Oakland Athletics,Houston Astros,Hunter Brown,Joey Estes,5,4,2392
2325,2024-09-11,Final,San Diego Padres,Seattle Mariners,Bryan Woo,Michael King,2,5,680
2326,2024-09-11,Final,Milwaukee Brewers,San Francisco Giants,Blake Snell,Colin Rea,2,13,2395
2327,2024-09-11,Final,Chicago Cubs,Los Angeles Dodgers,Bobby Miller,Jordan Wicks,8,10,22
2328,2024-09-12,Final,Colorado Rockies,Detroit Tigers,Tarik Skubal,Ryan Feltner,4,2,2394
2329,2024-09-12,Final,Cincinnati Reds,St. Louis Cardinals,Sonny Gray,Jakob Junis,1,6,2889
2330,2024-09-12,Final,Oakland Athletics,Houston Astros,Framber Valdez,Mitch Spence,3,6,2392
2331,2024-09-12,Final,Miami Marlins,Washington Nationals,Mitchell Parker,Darren McCaughan,6,3,3309
2332,2024-09-12,Final,Tampa Bay Rays,Cleveland Guardians,Gavin Williams,Ryan Pepiot,5,2,5
2333,2024-09-12,Final,Boston Red Sox,New York Yankees,Nestor Cortes,Cooper Criswell,1,2,3313
2334,2024-09-12,Final,Texas Rangers,Seattle Mariners,Bryce Miller,Kumar Rocker,5,4,680
2335,2024-09-12,Final,Milwaukee Brewers,San Francisco Giants,Hayden Birdsong,Frankie Montas,3,0,2395
2336,2024-09-13,Final,Baltimore Orioles,Detroit Tigers,Beau Brieske,Zach Eflin,0,1,2394
2337,2024-09-13,Final,Kansas City Royals,Pittsburgh Pirates,Luis L. Ortiz,Alec Marsh,8,3,31
2338,2024-09-13,Final,New York Mets,Philadelphia Phillies,Aaron Nola,Jose Quintana,11,3,2681
2339,2024-09-13,Final,Miami Marlins,Washington Nationals,DJ Herz,Edward Cabrera,1,4,3309
2340,2024-09-13,Final,Boston Red Sox,New York Yankees,Clarke Schmidt,Richard Fitts,4,5,3313
2341,2024-09-13,Final,St. Louis Cardinals,Toronto Blue Jays,Kevin Gausman,Erick Fedde,3,4,14
2342,2024-09-13,Final,Tampa Bay Rays,Cleveland Guardians,Tanner Bibee,Zack Littell,3,1,5
2343,2024-09-13,Final,Los Angeles Dodgers,Atlanta Braves,Spencer Schwellenbach,Landon Knack,2,6,4705
2344,2024-09-13,Final,Oakland Athletics,Chicago White Sox,Garrett Crochet,Brady Basso,2,0,4
2345,2024-09-13,Final,Cincinnati Reds,Minnesota Twins,Bailey Ober,Julian Aguiar,8,4,3312
2346,2024-09-13,Final,Chicago Cubs,Colorado Rockies,Austin Gomber,Javier Assad,5,9,19
2347,2024-09-13,Final,Houston Astros,Los Angeles Angels,Sam Aldegheri,Yusei Kikuchi,5,3,1
2348,2024-09-13,Final,Milwaukee Brewers,Arizona Diamondbacks,Eduardo Rodriguez,Freddy Peralta,2,1,15
2349,2024-09-13,Final,Texas Rangers,Seattle Mariners,Emerson Hancock,Jacob deGrom,4,5,680
2350,2024-09-13,Final,San Diego Padres,San Francisco Giants,Logan Webb,Dylan Cease,5,0,2395
2351,2024-09-14,Final,Kansas City Royals,Pittsburgh Pirates,Mitch Keller,Michael Wacha,5,1,31
2352,2024-09-14,Final,Boston Red Sox,New York Yankees,Gerrit Cole,Brayan Bello,7,1,3313
2353,2024-09-14,Final,St. Louis Cardinals,Toronto Blue Jays,José Berríos,Kyle Gibson,2,7,14
2354,2024-09-14,Final,New York Mets,Philadelphia Phillies,Kolby Allard,Luis Severino,4,6,2681
2355,2024-09-14,Final,Miami Marlins,Washington Nationals,Patrick Corbin,Valente Bellozo,1,4,3309
2356,2024-09-14,Final,Baltimore Orioles,Detroit Tigers,Beau Brieske,Corbin Burnes,4,2,2394
2357,2024-09-14,Final,Tampa Bay Rays,Cleveland Guardians,Joey Cantillo,Drew Rasmussen,1,6,5
2358,2024-09-14,Final,Cincinnati Reds,Minnesota Twins,Simeon Woods Richardson,Nick Martinez,11,1,3312
2359,2024-09-14,Final,Oakland Athletics,Chicago White Sox,Chris Flexen,J.T. Ginn,6,7,4
2360,2024-09-14,Final,Los Angeles Dodgers,Atlanta Braves,Chris Sale,Jack Flaherty,1,10,4705
2361,2024-09-14,Final,Chicago Cubs,Colorado Rockies,Kyle Freeland,Jameson Taillon,5,6,19
2362,2024-09-14,Final,Milwaukee Brewers,Arizona Diamondbacks,Brandon Pfaadt,Tobias Myers,15,8,15
2363,2024-09-14,Final,San Diego Padres,San Francisco Giants,Mason Black,Joe Musgrove,8,0,2395
2364,2024-09-14,Final,Houston Astros,Los Angeles Angels,Tyler Anderson,Justin Verlander,5,3,1
2365,2024-09-14,Final,Texas Rangers,Seattle Mariners,Logan Gilbert,Max Scherzer,4,5,680
2366,2024-09-15,Final,Baltimore Orioles,Detroit Tigers,Keider Montero,Cade Povich,2,4,2394
2367,2024-09-15,Final,Cincinnati Reds,Minnesota Twins,David Festa,Rhett Lowder,2,9,3312
2368,2024-09-15,Final,Kansas City Royals,Pittsburgh Pirates,Jared Jones,Brady Singer,3,4,31
2369,2024-09-15,Final,New York Mets,Philadelphia Phillies,Cristopher Sánchez,David Peterson,1,2,2681
2370,2024-09-15,Final,Miami Marlins,Washington Nationals,MacKenzie Gore,Adam Oller,3,4,3309
2371,2024-09-15,Final,Boston Red Sox,New York Yankees,Carlos Rodón,Kutter Crawford,2,5,3313
2372,2024-09-15,Final,St. Louis Cardinals,Toronto Blue Jays,Yariel Rodríguez,Miles Mikolas,2,3,14
2373,2024-09-15,Final,Tampa Bay Rays,Cleveland Guardians,Ben Lively,Taj Bradley,0,2,5
2374,2024-09-15,Final,Oakland Athletics,Chicago White Sox,Sean Burke,JP Sears,3,4,4
2375,2024-09-15,Final,Chicago Cubs,Colorado Rockies,Cal Quantrill,Kyle Hendricks,6,2,19
2376,2024-09-15,Final,San Diego Padres,San Francisco Giants,Landen Roupp,Martín Pérez,4,3,2395
2377,2024-09-15,Final,Houston Astros,Los Angeles Angels,Caden Dana,Ronel Blanco,6,4,1
2378,2024-09-15,Final,Texas Rangers,Seattle Mariners,George Kirby,Andrew Heaney,0,7,680
2379,2024-09-15,Final,Milwaukee Brewers,Arizona Diamondbacks,Zac Gallen,DL Hall,10,11,15
2380,2024-09-15,Final,Los Angeles Dodgers,Atlanta Braves,Charlie Morton,Walker Buehler,9,2,4705
2381,2024-09-16,Final,Minnesota Twins,Cleveland Guardians,Matthew Boyd,Pablo López,3,4,5
2382,2024-09-16,Final,Washington Nationals,New York Mets,Sean Manaea,Jake Irvin,1,2,3289
2383,2024-09-16,Final,Los Angeles Dodgers,Atlanta Braves,Max Fried,Yoshinobu Yamamoto,9,0,4705
2384,2024-09-16,Final,Detroit Tigers,Kansas City Royals,Seth Lugo,Reese Olson,7,6,7
2385,2024-09-16,Final,Oakland Athletics,Chicago Cubs,Shota Imanaga,Joey Estes,2,9,17
2386,2024-09-16,Final,Philadelphia Phillies,Milwaukee Brewers,Aaron Civale,Ranger Suárez,2,6,32
2387,2024-09-16,Final,Pittsburgh Pirates,St. Louis Cardinals,Andre Pallante,Paul Skenes,0,4,2889
2388,2024-09-16,Final,Arizona Diamondbacks,Colorado Rockies,Antonio Senzatela,Merrill Kelly,2,3,19
2389,2024-09-16,Final,Chicago White Sox,Los Angeles Angels,Reid Detmers,Jonathan Cannon,8,4,1
2390,2024-09-16,Final,Houston Astros,San Diego Padres,Yu Darvish,Spencer Arrighetti,1,3,2680
2391,2024-09-17,Final,San Francisco Giants,Baltimore Orioles,Albert Suárez,Blake Snell,10,0,2
2392,2024-09-17,Final,Minnesota Twins,Cleveland Guardians,Gavin Williams,Zebby Matthews,4,1,5
2393,2024-09-17,Final,Atlanta Braves,Cincinnati Reds,Brandon Williamson,Grant Holmes,5,6,2602
2394,2024-09-17,Final,Los Angeles Dodgers,Miami Marlins,Darren McCaughan,Bobby Miller,9,11,4169
2395,2024-09-17,Final,Boston Red Sox,Tampa Bay Rays,Shane Baz,Nick Pivetta,3,8,12
2396,2024-09-17,Final,Washington Nationals,New York Mets,Tylor Megill,Mitchell Parker,1,10,3289
2397,2024-09-17,Final,Detroit Tigers,Kansas City Royals,Cole Ragans,Casey Mize,3,1,7
2398,2024-09-17,Final,Oakland Athletics,Chicago Cubs,Jordan Wicks,Mitch Spence,4,3,17
2399,2024-09-17,Final,Philadelphia Phillies,Milwaukee Brewers,Frankie Montas,Zack Wheeler,5,1,32
2400,2024-09-17,Final,Pittsburgh Pirates,St. Louis Cardinals,Lance Lynn,Bailey Falter,1,3,2889
2401,2024-09-17,Final,Toronto Blue Jays,Texas Rangers,Nathan Eovaldi,Chris Bassitt,8,13,5325
2402,2024-09-17,Final,Arizona Diamondbacks,Colorado Rockies,Ryan Feltner,Jordan Montgomery,2,8,19
2403,2024-09-17,Final,Chicago White Sox,Los Angeles Angels,Griffin Canning,Davis Martin,0,5,1
2404,2024-09-17,Final,Houston Astros,San Diego Padres,Michael King,Hunter Brown,4,3,2680
2405,2024-09-17,Final,New York Yankees,Seattle Mariners,Bryan Woo,Luis Gil,11,2,680
2406,2024-09-18,Final,Oakland Athletics,Chicago Cubs,Justin Steele,Brady Basso,5,3,17
2407,2024-09-18,Final,Arizona Diamondbacks,Colorado Rockies,Austin Gomber,Eduardo Rodriguez,9,4,19
2408,2024-09-18,Final,Chicago White Sox,Los Angeles Angels,Jack Kochanowicz,Jared Shuster,3,4,1
2409,2024-09-18,Final,San Francisco Giants,Baltimore Orioles,Dean Kremer,Hayden Birdsong,5,3,2
2410,2024-09-18,Final,Houston Astros,San Diego Padres,Dylan Cease,Framber Valdez,0,4,2680
2411,2024-09-18,Final,Minnesota Twins,Cleveland Guardians,Tanner Bibee,Bailey Ober,4,5,5
2412,2024-09-18,Final,Atlanta Braves,Cincinnati Reds,Jakob Junis,Spencer Schwellenbach,7,1,2602
2413,2024-09-18,Final,Los Angeles Dodgers,Miami Marlins,Ryan Weathers,Landon Knack,8,4,4169
2414,2024-09-18,Final,Boston Red Sox,Tampa Bay Rays,Ryan Pepiot,Tanner Houck,2,1,12
2415,2024-09-18,Final,Washington Nationals,New York Mets,Jose Quintana,DJ Herz,0,10,3289
2416,2024-09-18,Final,Detroit Tigers,Kansas City Royals,Alec Marsh,Tarik Skubal,4,2,7
2417,2024-09-18,Final,Philadelphia Phillies,Milwaukee Brewers,Freddy Peralta,Aaron Nola,1,2,32
2418,2024-09-18,Final,Pittsburgh Pirates,St. Louis Cardinals,Sonny Gray,Jake Woodford,5,10,2889
2419,2024-09-18,Final,Toronto Blue Jays,Texas Rangers,Cody Bradford,Bowden Francis,0,2,5325
2420,2024-09-18,Final,New York Yankees,Seattle Mariners,Bryce Miller,Nestor Cortes,2,1,680
2421,2024-09-19,Final,San Francisco Giants,Baltimore Orioles,Zach Eflin,Logan Webb,3,5,2
2422,2024-09-19,Final,Minnesota Twins,Cleveland Guardians,Joey Cantillo,Simeon Woods Richardson,2,3,5
2423,2024-09-19,Final,Atlanta Braves,Cincinnati Reds,Julian Aguiar,Chris Sale,15,3,2602
2424,2024-09-19,Final,Toronto Blue Jays,Texas Rangers,Kumar Rocker,Kevin Gausman,4,0,5325
2425,2024-09-19,Final,New York Yankees,Seattle Mariners,Logan Gilbert,Clarke Schmidt,2,3,680
2426,2024-09-19,Final,Los Angeles Dodgers,Miami Marlins,Edward Cabrera,Jack Flaherty,20,4,4169
2427,2024-09-19,Final,Boston Red Sox,Tampa Bay Rays,Zack Littell,Brayan Bello,0,2,12
2428,2024-09-19,Final,Pittsburgh Pirates,St. Louis Cardinals,Erick Fedde,Luis L. Ortiz,3,2,2889
2429,2024-09-19,Final,Philadelphia Phillies,New York Mets,Luis Severino,Taijuan Walker,6,10,3289
2430,2024-09-19,Final,Arizona Diamondbacks,Milwaukee Brewers,Tobias Myers,Brandon Pfaadt,5,1,32
2431,2024-09-19,Final,Washington Nationals,Chicago Cubs,Javier Assad,Patrick Corbin,6,7,17
2432,2024-09-19,Final,Los Angeles Angels,Houston Astros,Yusei Kikuchi,José Suarez,1,3,2392
2433,2024-09-20,Final,Washington Nationals,Chicago Cubs,Jameson Taillon,Trevor Williams,1,3,17
2434,2024-09-20,Final,Pittsburgh Pirates,Cincinnati Reds,Nick Martinez,Mitch Keller,3,8,2602
2435,2024-09-20,Final,Toronto Blue Jays,Tampa Bay Rays,Tyler Alexander,José Berríos,0,1,12
2436,2024-09-20,Final,Detroit Tigers,Baltimore Orioles,Corbin Burnes,Tyler Holton,1,7,2
2437,2024-09-20,Final,Minnesota Twins,Boston Red Sox,Richard Fitts,David Festa,4,2,3
